AnimalName,Symptom,Count,TotalSymptoms,PropWithinSpecies,OverallProportion,Distinctiveness
Deer,undernutrition,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Deer,urination problem,7,190,0.03684210526315789,0.0027554535017221583,13.37061403508772
Deer,wasting,12,190,0.06315789473684211,0.004592422502870264,13.75263157894737
Deer,weight loss,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Dog,Abdominal pain,1,170,0.0058823529411764705,0.0016073478760045925,3.6596638655462184
Dog,Allergic Reaction,1,170,0.0058823529411764705,0.0004592422502870264,12.808823529411764
Dog,Anaemia,1,170,0.0058823529411764705,0.0004592422502870264,12.808823529411764
Dog,Anorexia,1,170,0.0058823529411764705,0.011710677382319174,0.5023068050749712
Dog,Anoxeria,1,170,0.0058823529411764705,0.0004592422502870264,12.808823529411764
Dog,Back Pain,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Blindness,1,170,0.0058823529411764705,0.005510907003444317,1.0674019607843137
Dog,Bloody Drool,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Blue Eye,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Broken Bones,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Chronic eye inflamation,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Coughing,9,170,0.052941176470588235,0.024110218140068886,2.1957983193277313
Dog,Crusting of the skin,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Dandruff,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Darkened skin,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Dehydration,3,170,0.01764705882352941,0.007807118254879449,2.26038062283737
Dog,Depression,2,170,0.011764705882352941,0.016991963260619976,0.692368839427663
Dog,Diarrhea,11,170,0.06470588235294118,0.03329506314580941,1.9434077079107508
Dog,Diarrhea with muscus,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Difficulty breathing,3,170,0.01764705882352941,0.0020665901262916187,8.53921568627451
Dog,Difficulty walking,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Distended chest,1,170,0.0058823529411764705,0.0004592422502870264,12.808823529411764
Dog,Enlarged lymph nodes,1,170,0.0058823529411764705,0.001148105625717566,5.123529411764705
Dog,Enlarged lymph nodes or Swelling,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Eye and Skin change,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Facial Swelling,1,170,0.0058823529411764705,0.001148105625717566,5.123529411764705
Dog,Fever,16,170,0.09411764705882353,0.059931113662456945,1.5704304710389902
Dog,Flatulence,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
Dog,Foul Breath,1,170,0.0058823529411764705,0.0004592422502870264,12.808823529411764
Dog,Greenish-yellow nasal discharge,1,170,0.0058823529411764705,0.0006888633754305396,8.53921568627451
